Device: cuda
Algorithms: ['value_uncertainty']
Seeds: [0, 1, 2, 3, 4]
Steps: 1000000
/home/exuber/anaconda3/lib/python3.11/site-packages/gymnasium/envs/registration.py:513: DeprecationWarning: [33mWARN: The environment Hopper-v4 is out of date. You should consider upgrading to version `v5`.[0m
  logger.deprecation(
Env: Hopper-v4 (obs=11, act=3)

============================================================
Training VALUE_UNCERTAINTY
============================================================

--- value_uncertainty | Seed 0 ---
/home/exuber/anaconda3/lib/python3.11/site-packages/gymnasium/envs/registration.py:513: DeprecationWarning: [33mWARN: The environment Hopper-v4 is out of date. You should consider upgrading to version `v5`.[0m
  logger.deprecation(
[Alg=value_uncertainty Seed=0] Starting training, total_steps=1000000, eval_freq=10000
[Step  150000] Return: 357.7 ± 7 (min=346, max=368) [600s]
[Step  160000] Return: 334.7 ± 219 (min=248, max=991) [648s]
[Step  170000] Return: 334.6 ± 2 (min=330, max=339) [696s]
[Step  180000] Return: 243.9 ± 2 (min=241, max=248) [744s]
[Step  190000] Return: 402.5 ± 9 (min=391, max=421) [792s]
[Step  200000] Return: 345.5 ± 5 (min=332, max=352) [839s]
[Step  210000] Return: 293.8 ± 5 (min=283, max=302) [887s]
[Step  220000] Return: 541.7 ± 178 (min=413, max=1044) [935s]
[Step  230000] Return: 301.8 ± 13 (min=283, max=319) [983s]
[Step  240000] Return: 507.0 ± 191 (min=429, max=1078) [1031s]
[Step  250000] Return: 464.1 ± 10 (min=441, max=473) [1079s]
[Step  260000] Return: 409.6 ± 312 (min=222, max=1029) [1127s]
[Step  270000] Return: 226.2 ± 3 (min=222, max=233) [1175s]
[Step  280000] Return: 1042.8 ± 1 (min=1041, max=1044) [1225s]
[Step  290000] Return: 1039.3 ± 1 (min=1038, max=1040) [1275s]
[Step  300000] Return: 418.9 ± 2 (min=415, max=422) [1323s]
[Step  310000] Return: 487.0 ± 121 (min=340, max=761) [1371s]
[Step  320000] Return: 251.3 ± 16 (min=238, max=298) [1419s]
[Step  330000] Return: 386.3 ± 153 (min=236, max=826) [1467s]
[Step  340000] Return: 287.1 ± 70 (min=138, max=335) [1515s]
[Step  350000] Return: 268.6 ± 20 (min=248, max=303) [1563s]
[Step  360000] Return: 355.6 ± 27 (min=292, max=408) [1611s]
[Step  370000] Return: 367.8 ± 11 (min=350, max=391) [1659s]
[Step  380000] Return: 250.7 ± 44 (min=207, max=317) [1707s]
[Step  390000] Return: 354.0 ± 48 (min=212, max=387) [1755s]
[Step  400000] Return: 191.0 ± 13 (min=170, max=216) [1803s]
[Step  410000] Return: 272.5 ± 3 (min=268, max=277) [1851s]
[Step  420000] Return: 313.9 ± 4 (min=309, max=323) [1899s]
[Step  430000] Return: 379.7 ± 30 (min=333, max=427) [1947s]
[Step  440000] Return: 286.1 ± 13 (min=276, max=324) [1995s]
[Step  450000] Return: 483.9 ± 189 (min=369, max=1035) [2043s]
[Step  460000] Return: 344.7 ± 3 (min=339, max=352) [2090s]
[Step  470000] Return: 1025.2 ± 1 (min=1024, max=1027) [2140s]
[Step  480000] Return: 336.2 ± 22 (min=292, max=361) [2188s]
[Step  490000] Return: 326.5 ± 1 (min=324, max=328) [2236s]
[Step  500000] Return: 376.8 ± 33 (min=283, max=398) [2284s]
[Step  510000] Return: 170.5 ± 2 (min=167, max=175) [2332s]
[Step  520000] Return: 277.8 ± 11 (min=256, max=293) [2380s]
[Step  530000] Return: 291.2 ± 8 (min=279, max=306) [2428s]
[Step  540000] Return: 305.0 ± 8 (min=294, max=319) [2476s]
[Step  550000] Return: 255.8 ± 2 (min=253, max=259) [2524s]
[Step  560000] Return: 310.4 ± 6 (min=304, max=320) [2572s]
[Step  570000] Return: 303.0 ± 6 (min=291, max=310) [2620s]
[Step  580000] Return: 767.0 ± 250 (min=403, max=1059) [2669s]
[Step  590000] Return: 770.6 ± 292 (min=455, max=1068) [2718s]
[Step  600000] Return: 631.9 ± 266 (min=421, max=1048) [2767s]
[Step  610000] Return: 401.5 ± 3 (min=397, max=406) [2815s]
[Step  620000] Return: 377.4 ± 7 (min=368, max=389) [2863s]
[Step  630000] Return: 368.2 ± 2 (min=364, max=371) [2911s]
[Step  640000] Return: 953.7 ± 277 (min=522, max=1232) [2960s]
[Step  650000] Return: 1134.0 ± 31 (min=1090, max=1214) [3010s]
[Step  660000] Return: 999.8 ± 14 (min=982, max=1023) [3060s]
[Step  670000] Return: 982.3 ± 9 (min=969, max=997) [3110s]
[Step  680000] Return: 948.7 ± 3 (min=943, max=952) [3159s]
[Step  690000] Return: 967.0 ± 2 (min=962, max=969) [3209s]
[Step  700000] Return: 975.6 ± 162 (min=490, max=1052) [3259s]
[Step  710000] Return: 334.8 ± 25 (min=290, max=391) [3307s]
[Step  720000] Return: 360.8 ± 100 (min=286, max=576) [3355s]
[Step  730000] Return: 460.0 ± 57 (min=388, max=575) [3403s]
[Step  740000] Return: 923.2 ± 228 (min=441, max=1039) [3453s]
[Step  750000] Return: 985.3 ± 181 (min=444, max=1058) [3502s]
[Step  760000] Return: 751.2 ± 284 (min=431, max=1040) [3551s]
[Step  770000] Return: 1029.7 ± 1 (min=1029, max=1031) [3601s]
[Step  780000] Return: 1034.6 ± 3 (min=1029, max=1040) [3651s]
[Step  790000] Return: 1033.3 ± 1 (min=1032, max=1035) [3701s]
[Step  800000] Return: 1033.3 ± 2 (min=1031, max=1036) [3750s]
[Step  810000] Return: 866.8 ± 263 (min=406, max=1039) [3800s]
[Step  820000] Return: 1037.4 ± 1 (min=1036, max=1040) [3850s]
[Step  830000] Return: 1038.4 ± 1 (min=1036, max=1040) [3900s]
[Step  840000] Return: 1041.7 ± 1 (min=1040, max=1043) [3950s]
[Step  850000] Return: 1042.3 ± 0 (min=1041, max=1043) [3999s]
[Step  860000] Return: 439.6 ± 53 (min=361, max=504) [4047s]
[Step  870000] Return: 528.6 ± 258 (min=380, max=1045) [4095s]
[Step  880000] Return: 704.5 ± 87 (min=572, max=826) [4144s]
[Step  890000] Return: 339.7 ± 23 (min=315, max=375) [4193s]
[Step  900000] Return: 314.9 ± 112 (min=200, max=488) [4241s]
[Step  910000] Return: 824.6 ± 285 (min=361, max=1121) [4290s]
[Step  920000] Return: 659.1 ± 313 (min=369, max=1041) [4339s]
[Step  930000] Return: 304.2 ± 6 (min=294, max=312) [4387s]
[Step  940000] Return: 665.7 ± 277 (min=383, max=1042) [4436s]
[Step  950000] Return: 997.7 ± 1 (min=995, max=999) [4485s]
[Step  960000] Return: 1044.4 ± 1 (min=1044, max=1045) [4535s]
[Step  970000] Return: 1046.2 ± 1 (min=1045, max=1047) [4585s]
[Step  980000] Return: 996.5 ± 1 (min=996, max=998) [4635s]
[Step  990000] Return: 1119.3 ± 8 (min=1111, max=1130) [4685s]
[Step 1000000] Return: 1052.3 ± 1 (min=1052, max=1053) [4735s]
  Final return: 1052.7 +/- 0

--- value_uncertainty | Seed 3 ---
[Alg=value_uncertainty Seed=3] Starting training, total_steps=1000000, eval_freq=10000
[Step   10000] Return: 98.2 ± 5 (min=87, max=106) [1s]
[Step   20000] Return: 102.7 ± 4 (min=96, max=109) [2s]
[Step   30000] Return: 238.7 ± 1 (min=238, max=241) [27s]
[Step   40000] Return: 239.8 ± 2 (min=237, max=242) [74s]
[Step   50000] Return: 304.0 ± 3 (min=300, max=308) [122s]
[Step   60000] Return: 344.2 ± 1 (min=343, max=346) [170s]
[Step   70000] Return: 293.6 ± 1 (min=292, max=297) [218s]
[Step   80000] Return: 315.1 ± 1 (min=314, max=316) [266s]
[Step   90000] Return: 311.6 ± 11 (min=301, max=329) [314s]
[Step  100000] Return: 336.0 ± 7 (min=322, max=344) [362s]
[Step  110000] Return: 330.3 ± 9 (min=317, max=341) [410s]
[Step  120000] Return: 279.3 ± 4 (min=274, max=288) [458s]
[Step  130000] Return: 287.3 ± 36 (min=255, max=343) [506s]
[Step  140000] Return: 283.5 ± 22 (min=262, max=340) [554s]
[Step  150000] Return: 260.3 ± 8 (min=244, max=268) [602s]
[Step  160000] Return: 306.1 ± 33 (min=256, max=342) [650s]
[Step  170000] Return: 376.2 ± 71 (min=288, max=575) [698s]
[Step  180000] Return: 317.9 ± 102 (min=266, max=609) [746s]
[Step  190000] Return: 405.4 ± 129 (min=276, max=607) [794s]
[Step  200000] Return: 250.3 ± 15 (min=233, max=281) [842s]
[Step  210000] Return: 279.3 ± 14 (min=260, max=304) [890s]
[Step  220000] Return: 289.2 ± 17 (min=271, max=335) [937s]
[Step  230000] Return: 250.1 ± 9 (min=235, max=263) [986s]
[Step  240000] Return: 258.7 ± 9 (min=241, max=268) [1034s]
[Step  250000] Return: 243.3 ± 2 (min=241, max=246) [1081s]
